Date,Close,High,Low,Open,Volume,daily_return,RSI,MACD,MACD_signal,MACD_hist,BB_upper,BB_mid,BB_lower,volume_change,MA_20,MA_50,positive,negative,neutral,compound,n_headlines
2020-04-03,32.000667572021484,34.36600112915039,31.22599983215332,33.96666717529297,338431500,0.0561973469358718,42.25488447897657,-2.9951960695518665,-3.293670563840881,0.2984744942890147,23.613689727152764,33.49873371124268,43.3837776953326,0.1361489344559481,33.49873371124268,43.23982666015625,0.30667,0.31439,0.37896,-0.007730000000000003,10.0
2020-04-06,34.41600036621094,34.733333587646484,33.19733428955078,34.08000183105469,223527000,0.0754775752334993,46.80493497491607,-2.6762203086195413,-3.1701805127966134,0.4939602041770721,23.86123830507821,33.192867088317875,42.52449587155754,-0.3395207006440003,33.19286708831787,43.17505332946777,0.3522785714285715,0.15617857142857144,0.4915357142857143,0.19609285714285712,14.0
2020-04-07,36.36333465576172,37.66666793823242,35.48933410644531,36.33333206176758,268797000,0.056582237006908,50.211217634961415,-2.240469380989083,-2.984238286435108,0.7437689054460246,24.590143714892303,32.85993385314942,41.129723991406536,0.202525869358064,32.859933853149414,43.158293380737305,0.4264,0.076,0.4976,0.3504,7.0
2020-04-08,36.589332580566406,37.14733123779297,35.55533218383789,36.9466667175293,189840000,0.0062149944977303,50.60651835274257,-1.855508342479503,-2.7584922976439867,0.9029839551644838,25.34433600108426,32.57530040740968,39.8062648137351,-0.2937421176575632,32.57530040740967,43.13421340942383,0.14677777777777778,0.4861444444444445,0.3670222222222222,-0.3393555555555556,9.0
2020-04-09,38.20000076293945,38.345333099365234,37.14066696166992,37.4726676940918,204750000,0.0440201574824166,53.44353821594088,-1.4042689462786555,-2.4876476273709205,1.083378681092265,25.26151318247684,32.61680049896241,39.97208781544799,0.0785398230088496,32.616800498962405,43.123560104370114,0.25439999999999996,0.37702,0.3686,-0.12261999999999998,5.0
2020-04-13,43.39666748046875,43.46666717529297,38.70199966430664,39.34400177001953,337131000,0.1360383930298492,61.18905534586075,-0.620181829950539,-2.114154467886844,1.493972637936305,24.30570085893787,32.96456718444825,41.62343350995863,0.6465494505494505,32.96456718444824,43.137080078125,0.34190000000000004,0.3273333333333333,0.3308,0.014566666666666691,3.0
2020-04-14,47.32600021362305,49.45866775512695,46.1619987487793,46.59799957275391,458647500,0.0905445731500638,65.81954497879043,0.3146500812698392,-1.6283935580555071,1.9430436393253463,23.22501170034689,33.84730052947998,44.46958935861307,0.360442973206261,33.84730052947998,43.21617340087891,0.37285454545454544,0.16591818181818183,0.46121818181818186,0.20692727272727274,11.0
2020-04-15,48.65533447265625,50.20866775512695,47.33333206176758,49.46666717529297,353655000,0.0280888782705652,67.24341829767722,1.1495262479748476,-1.0728095968494364,2.222335844824284,22.632330159385557,34.84606723785401,47.05980431632246,-0.2289176328225924,34.846067237854,43.149280090332034,0.35010555555555556,0.23037777777777776,0.41952222222222224,0.11972222222222222,18.0
2020-04-16,49.68066787719727,50.630001068115234,47.11466598510742,47.79600143432617,309868500,0.0210734016250004,68.33897308696932,1.8723244707073972,-0.4837827833380697,2.356107254045467,23.31154707941205,36.12603397369384,48.94052086797564,-0.1238113415616914,36.12603397369385,42.960146789550784,0.24675,0.17313333333333333,0.5801166666666667,0.07356666666666668,6.0
2020-04-17,50.25933456420898,51.663333892822266,49.84400177001953,51.48533248901367,196923000,0.0116477235862064,68.96974013568436,2.463443788670212,0.1056625310635865,2.357781257606625,23.463238219909627,37.21353406906128,50.96382991821294,-0.3644949389821811,37.21353406906128,42.98573348999023,0.6368,0.249,0.114175,0.387825,4.0
2020-04-20,49.75733184814453,51.03799819946289,47.48066711425781,48.8466682434082,221199000,-0.0099882483605731,67.70949267961105,2.8584522252379827,0.6562204698984658,2.202231755339517,24.08251312302886,38.27630062103272,52.470088119036575,0.1232766106549261,38.27630062103272,42.98226676940918,0.0411,0.0415,0.9174,-0.0004,1.0
2020-04-21,45.78133392333984,50.22200012207031,44.91933441162109,48.67466735839844,303136500,-0.0799077799617374,58.57955026221555,2.8181831917925564,1.088613014277284,1.7295701775152723,25.25990469527444,39.1177339553833,52.97556321549216,0.3704243690070932,39.1177339553833,42.90046676635743,0.017625,0.73105,0.2513,-0.71345,4.0
2020-04-22,48.80733489990234,48.93333435058594,45.91400146484375,46.93199920654297,212482500,0.0660968284941083,62.701626077753154,2.995907722787109,1.470071955979249,1.52583576680786,25.62216231904348,39.8747673034668,54.12737228789012,-0.2990533967371135,39.8747673034668,42.84824012756348,0.41276,0.42031999999999997,0.16692,-0.007560000000000011,5.0
2020-04-23,47.04199981689453,48.93333435058594,46.87533187866211,48.50666809082031,198550500,-0.0361694627790739,59.01198468429581,2.960184739334501,1.7680945126502996,1.1920902266842015,25.95824636441106,40.42936725616456,54.90048814791805,-0.0655677526384526,40.42936725616456,42.75657348632812,0.0431,0.0253,0.9317,0.0178,1.0
2020-04-24,48.34333419799805,48.71533203125,46.54533386230469,47.387332916259766,198180000,0.0276632453162877,60.84126573207578,3.002272497921666,2.014930109704573,0.9873423882170932,26.42142783222361,41.08600063323975,55.75057343425589,-0.0018660240090052,41.08600063323975,42.70038681030273,0.26172,0.21366000000000002,0.5246000000000001,0.048040000000000006,5.0
2020-04-27,53.25,53.29933166503906,49.0,49.17399978637695,310221000,0.1014962224555282,66.84890305503579,3.392448241727472,2.290433736109153,1.1020145056183188,26.77963507266491,42.03396720886231,57.288299345059706,0.5653496821071753,42.03396720886231,42.69338684082031,0.16156,0.5465,0.29194,-0.38498,5.0
2020-04-28,51.27466583251953,53.66666793823242,50.44599914550781,53.042667388916016,228330000,-0.0370954773235768,62.679810683141696,3.501904594691098,2.5327279078255422,0.9691766868655556,27.695158512146197,42.92393379211426,58.15270907208233,-0.2639763265542951,42.923933792114255,42.65217346191406,0.37563749999999996,0.140325,0.484025,0.235325,8.0
2020-04-29,53.367332458496094,53.54666519165039,52.21066665649414,52.678001403808594,243240000,0.0408128769246769,65.15885242410172,3.714689620940604,2.7691202504485544,0.9455693704920494,28.42300257878788,43.84563369750977,59.268264816231664,0.065300223360925,43.84563369750977,42.57498680114746,0.4612322580645161,0.1912774193548387,0.3474935483870968,0.26995483870967746,31.0
2020-04-30,52.12533187866211,57.98799896240234,50.900001525878906,57.01266860961914,427078500,-0.0232726749233698,62.50509129354448,3.739991921508981,2.96329458466064,0.7766973368483412,30.04650027845309,44.84670028686524,59.64690029527739,0.755790577207696,44.84670028686524,42.394266815185546,0.3910730769230769,0.1661423076923077,0.4427807692307692,0.22493076923076924,26.0
2020-05-01,46.75466537475586,51.51800155639648,45.5359992980957,50.33333206176758,487977000,-0.1030337133662409,52.54022645824041,3.288765433933179,3.028388754515148,0.2603766794180311,32.53939391820545,45.66953353881837,58.79967315943129,0.1425932234940414,45.66953353881836,42.13014678955078,0.02952222222222222,0.7332888888888889,0.23720000000000002,-0.7037888888888889,9.0
2020-05-04,50.74599838256836,50.79999923706055,46.53333282470703,46.73333358764648,288556500,0.085367587936316,57.91058596677406,3.216158534786942,3.0659427105695065,0.1502158242174354,34.996768864903984,46.60680007934571,58.21683129378744,-0.4086678265573992,46.6068000793457,41.94373344421387,0.566775,0.01775,0.415475,0.549,4.0
2020-05-05,51.2140007019043,53.26133346557617,50.8120002746582,52.65266799926758,254875500,0.0092224477644073,58.5035163697978,3.159954926630377,3.084745153781681,0.0752097728486957,37.19956466104858,47.44670009613038,57.69383553121217,-0.1167223749941519,47.44670009613037,41.856293487548825,0.38442,0.01582,0.5997600000000001,0.36858,5.0
2020-05-06,52.172000885009766,52.6533317565918,50.740665435791016,51.76666641235352,166848000,0.0187058259455572,59.75337970077019,3.156331545369341,3.0990624320992133,0.0572691132701272,39.22533110369498,48.23713340759278,57.24893571149058,-0.3453745063766427,48.23713340759277,41.83318687438965,0.44349999999999995,0.0144,0.54205,0.42905,2.0
2020-05-07,52.00266647338867,53.09333419799805,51.4900016784668,51.81399917602539,172915500,-0.003245695176505,59.41274010641588,3.1040149654444,3.1000529387682505,0.0039620266761488,41.7184540091081,49.00780010223389,56.29714619535967,0.0363654344073647,49.00780010223389,41.83484024047851,0.06821111111111111,0.23943333333333333,0.6923666666666667,-0.17122222222222222,9.0
2020-05-08,54.62799835205078,54.93333435058594,52.46733474731445,52.917999267578125,241297500,0.0504845627484422,62.94018006167272,3.237080986132156,3.127458548241032,0.1096224378911241,44.14129337797223,49.82919998168945,55.51710658540667,0.3954648368711886,49.829199981689456,42.02206687927246,0.23209166666666667,0.2164,0.5514916666666667,0.015683333333333327,12.0
2020-05-11,54.08599853515625,54.93333435058594,52.33333206176758,52.70066833496094,247794000,-0.0099216488475673,61.7470555680491,3.2612087265069647,3.154208583894219,0.1070001426127458,45.23987051347057,50.36366653442383,55.487462555377085,0.026923196469089,50.36366653442383,42.213133544921874,0.2705058823529412,0.459,0.27051176470588234,-0.18848823529411765,17.0
2020-05-12,53.96066665649414,56.21933364868164,53.86666870117188,55.133331298828125,238603500,-0.0023172703112921,61.4569368273889,3.232949470365952,3.169956761188565,0.0629927091773865,45.54067468309103,50.69539985656738,55.85012503004373,-0.0370892757693891,50.69539985656738,42.30085350036621,0.3461,0.14665555555555557,0.5072555555555556,0.19943333333333332,9.0
2020-05-13,52.73066711425781,55.06666564941406,50.88666534423828,54.72200012207031,285982500,-0.0227943726134135,58.5494966977467,3.0758466769105084,3.1511347443329543,-0.0752880674224458,45.76182764447111,50.89916648864746,56.03650533282381,0.1985679170674361,50.89916648864746,42.36145347595215,0.17295000000000002,0.18503333333333336,0.6420166666666667,-0.0121,6.0
2020-05-14,53.55533218383789,53.55733489990234,50.93333435058594,52.0,205233000,0.0156391928020402,59.9186117910674,2.983493306655113,3.1176064567973865,-0.1341131501422734,45.857734888614125,51.09289970397949,56.328064519344856,-0.2823581862526553,51.09289970397949,42.43322677612305,0.2988222222222222,0.2723,0.42885555555555555,0.02652222222222223,9.0
2020-05-15,53.27799987792969,53.66999816894531,52.436668395996094,52.68999862670898,157776000,-0.0051784256506188,59.21031533229267,2.8550133789847862,3.0650878412348668,-0.2100744622500805,45.93629651123744,51.243832969665526,56.551369428093615,-0.231234742950695,51.243832969665526,42.53273345947266,0.1954,0.23907499999999998,0.5655,-0.04367499999999999,4.0
2020-05-18,54.242000579833984,55.64799880981445,53.59199905395508,55.185333251953125,174987000,0.0180937855045799,60.93878074503713,2.7987170428823376,3.011813681564361,-0.2130966386820234,46.04723055642484,51.46806640625,56.88890225607517,0.1090850319440219,51.46806640625,42.679600143432616,0.4257444444444445,0.2515333333333334,0.32267777777777773,0.17424444444444445,9.0
2020-05-19,53.867332458496094,54.80466842651367,53.73866653442383,54.34466552734375,144547500,-0.0069073433378705,59.87678471570838,2.6928279602693337,2.948016537305356,-0.255188577036022,47.06602569922418,51.87236633300781,56.678706966791445,-0.173952922217079,51.87236633300781,42.9462801361084,0.17586363636363636,0.38584545454545455,0.4382818181818182,-0.21001818181818183,11.0
2020-05-20,54.37066650390625,55.06666564941406,54.119998931884766,54.70000076293945,109639500,0.009343957133908,60.86352993651442,2.619330933807312,2.882279416605747,-0.2629484827984347,47.448262979856345,52.150532913208,56.85280284655966,-0.2414984693612826,52.15053291320801,43.173253479003904,0.251,0.316975,0.4320625,-0.06593750000000001,8.0
2020-05-21,55.17333221435547,55.5,53.06666564941406,54.400001525878906,183819000,0.014762844784909,62.44947592614151,2.595928181329519,2.8250091695505013,-0.2290809882209821,48.33278012006871,52.55709953308105,56.7814189460934,0.6765764163462986,52.55709953308106,43.43108009338379,0.352225,0.09414166666666667,0.5536416666666667,0.25809166666666666,12.0
2020-05-22,54.45866775512695,55.45199966430664,54.133331298828125,54.81133270263672,149812500,-0.012953077701596,60.113693887011294,2.490999194106984,2.758207174461798,-0.2672079803548146,49.05834170041124,52.862866210937504,56.66739072146377,-0.1849999183979893,52.8628662109375,43.77285346984864,0.0159,0.7686,0.2156,-0.7527,1.0
2020-05-26,54.5913314819336,55.63999938964844,54.38066864013672,55.633331298828125,121345500,0.0024360442933191,60.40971780728135,2.3909852798276674,2.684762795534972,-0.2937775157073048,49.05012830858895,52.92993278503418,56.80973726147941,-0.1900175219023779,52.92993278503418,44.135853424072266,0.0669,0.4953333333333334,0.4377333333333333,-0.4284666666666667,3.0
2020-05-27,54.68199920654297,55.18066787719727,52.33333206176758,54.7239990234375,173242500,0.0016608447192643,60.62480320750398,2.292611857442885,2.606332607916555,-0.3137207504736694,49.22730183299966,53.10029945373535,56.97329707447105,0.4276796420139188,53.10029945373535,44.63606674194336,0.20553749999999998,0.273225,0.5212375,-0.06768750000000001,8.0
2020-05-28,53.72066879272461,54.98333358764648,53.44599914550781,54.23400115966797,108834000,-0.0175803816204168,57.08369605482927,2.112724705954278,2.5076110275241,-0.3948863215698215,49.2366253634802,53.11796627044679,56.99930717741337,-0.3717823282393176,53.11796627044678,45.13688011169434,0.40113333333333334,0.02383333333333333,0.5750333333333334,0.3773,6.0
2020-05-29,55.66666793823242,55.66666793823242,53.61399841308594,53.91666793823242,176467500,0.0362244028088376,61.93114444507206,2.102947243250668,2.426678270669413,-0.3237310274187455,49.28343571542971,53.2950330734253,57.30663043142089,0.6214372346876895,53.295033073425294,45.768586807250976,0.32542,0.13354000000000002,0.54104,0.19188,5.0
2020-06-01,59.87333297729492,59.93333435058594,56.93999862670898,57.20000076293945,224092500,0.07556883131087,69.8571614419701,2.406896046319765,2.422721825799484,-0.0158257794797185,50.15806487072336,53.95096645355226,57.743868036381166,0.2698797228951506,53.95096645355225,46.39586681365967,0.5234083333333334,0.026416666666666668,0.4501833333333333,0.49701666666666666,12.0
2020-06-02,58.77066802978516,60.57733154296875,58.06666564941406,59.64666748046875,203484000,-0.0184166287841018,65.97937661923484,2.529641682013363,2.44410579704226,0.0855358849711027,50.2980422706218,54.3521999359131,58.4063576012044,-0.0919642558318551,54.352199935913085,47.00124015808105,0.24618571428571426,0.13135714285714287,0.6224571428571428,0.11481428571428572,7.0
2020-06-03,58.86399841308594,59.86266708374024,58.67333221435547,59.20800018310547,119242500,0.001588043601163,66.15064897930783,2.60442724845241,2.4761700873242902,0.1282571611281198,50.48824418241772,54.73469982147218,58.98115546052663,-0.4139956949932181,54.73469982147217,47.59946678161621,0.39248,0.20451999999999998,0.403,0.18794,5.0
2020-06-04,57.62533187866211,59.71666717529297,57.22933197021485,59.32533264160156,133315500,-0.021042854169221,61.71028467235824,2.534528840512422,2.4878418379619167,0.0466870025505055,50.75344637083151,55.0073663711548,59.26128637147808,0.1180200012579406,55.00736637115479,48.0786400604248,0.2670125,0.16075,0.57225,0.10624999999999998,8.0
2020-06-05,59.04399871826172,59.10133361816406,57.74666595458984,58.52266693115234,117178500,0.0246188055382796,64.63801969740366,2.5640516153364814,2.5030837934368297,0.0609678218996516,50.98865973507092,55.35943298339845,59.73020623172598,-0.1210436895934831,55.35943298339844,48.54052001953125,0.54935,0.0259,0.424725,0.52345,4.0
2020-06-08,63.32799911499024,63.33333206176758,60.61066818237305,61.26666641235352,212620500,0.0725560681818036,71.68002392100244,2.899705654435237,2.582408165636512,0.3172974887987259,50.17639949867858,55.794433021545416,61.412466544412254,0.8145009536732422,55.79443302154541,49.102866668701175,0.43045,0.07151874999999999,0.4980375,0.358925,16.0
2020-06-09,62.711334228515625,63.62933349609375,61.595333099365234,62.66733169555664,170823000,-0.009737634144336,69.53348819599543,3.080444746495438,2.682015481808297,0.3984292646871408,49.88243348380405,56.225699806213385,62.56896612862272,-0.1965826437243821,56.22569980621338,49.671279983520506,0.15541875,0.22366250000000001,0.6209125,-0.06825,16.0
2020-06-10,68.336669921875,68.49866485595703,65.5,66.12533569335938,278451000,0.0897020572526978,76.45896205421067,3.6356893924915497,2.872750263944948,0.7629391285466021,48.70674823538948,56.94449996948242,65.18225170357536,0.6300556716601395,56.94449996948242,50.3685066986084,0.5912666666666666,0.10409333333333333,0.3046333333333333,0.4871666666666667,15.0
2020-06-11,64.85600280761719,67.9306640625,64.80000305175781,66.01333618164062,238747500,-0.0509341048991272,66.4011987719448,3.751617714086272,3.0485237539732126,0.7030939601130597,48.84720509606037,57.5507667541504,66.25432841224041,-0.1425870260835838,57.55076675415039,50.96696006774902,0.5912666666666666,0.10409333333333333,0.3046333333333333,0.4871666666666667,15.0
2020-06-12,62.35200119018555,65.8653335571289,60.84000015258789,65.33333587646484,251451000,-0.0386086331107897,60.25992578472549,3.5999418516763484,3.15880737351384,0.4411344781625081,49.24819036301595,57.990600204467775,66.7330100459196,0.0532089341249646,57.990600204467775,51.57192008972168,0.5912666666666666,0.10409333333333333,0.3046333333333333,0.4871666666666667,15.0
2020-06-15,66.05999755859375,66.5893325805664,60.56666564941406,61.18600082397461,235458000,0.0594687627923617,65.36792041489272,3.7358770902689287,3.274221316864858,0.4616557734040705,49.47858493866667,58.62970008850098,67.7808152383353,-0.0636028490640323,58.629700088500975,52.287160034179685,0.5912666666666666,0.10409333333333333,0.3046333333333333,0.4871666666666667,15.0
2020-06-16,65.47533416748047,67.52532958984375,64.15933227539062,67.4566650390625,210766500,-0.0088504906557814,63.9716781308869,3.753165145256716,3.3700100825432298,0.3831550627134863,49.798421765925,59.19136676788331,68.58431176984162,-0.1048658359452641,59.1913667678833,52.95665336608887,0.5912666666666666,0.10409333333333333,0.3046333333333333,0.4871666666666667,15.0
2020-06-17,66.11933135986328,67.0,65.50466918945312,65.84733581542969,148362000,0.0098357221169047,64.86197774889501,3.7753118003203374,3.451070426098652,0.3242413742216867,50.27588076938621,59.80396671295167,69.33205265651713,-0.2960835806449317,59.80396671295166,53.59071998596191,0.5912666666666666,0.10409333333333333,0.3046333333333333,0.4871666666666667,15.0
2020-06-18,66.9306640625,67.94667053222656,66.2979965209961,66.86666870117188,146278500,0.012270733625858,66.00182701336495,3.814361369024162,3.523728614683754,0.2906327543404083,50.75717688480604,60.43196659088135,70.10675629695666,-0.0140433534193391,60.43196659088135,54.20206657409668,0.5912666666666666,0.10409333333333333,0.3046333333333333,0.4871666666666667,15.0
2020-06-19,66.72666931152344,67.73133087158203,66.0893325805664,67.51866912841797,130195500,-0.0030478518902198,65.42713821915737,3.7852141692808985,3.5760257256031838,0.2091884436777151,51.27739232069621,61.00963344573976,70.74187457078331,-0.1099478050431198,61.00963344573975,54.80481330871582,0.5912666666666666,0.10409333333333333,0.3046333333333333,0.4871666666666667,15.0
2020-06-22,66.28800201416016,67.2586669921875,66.00133514404297,66.663330078125,95436000,-0.0065740925163715,64.13393841103586,3.684248297677776,3.597670240018102,0.0865780576596737,52.11035316280277,61.60110015869141,71.09184715458005,-0.2669792734771938,61.60110015869141,55.36657333374024,0.5912666666666666,0.10409333333333333,0.3046333333333333,0.4871666666666667,15.0
2020-06-23,66.78533172607422,67.46666717529297,66.267333984375,66.59200286865234,95479500,0.0075025599927995,64.97907926733869,3.6028312721849645,3.598702446451475,0.0041288257334892,53.05532966345987,62.21080017089844,71.366270678337,0.0004558028416949,62.21080017089844,55.83434661865235,0.5912666666666666,0.10409333333333333,0.3046333333333333,0.4871666666666667,15.0
2020-06-24,64.0566635131836,66.72533416748047,63.542667388916016,66.27400207519531,164394000,-0.0408572981876094,57.03766014279964,3.280313559762746,3.5350246691137297,-0.2547111093509837,54.213033556602944,62.67953338623048,71.14603321585801,0.7217727365560147,62.67953338623047,56.16895988464356,0.5912666666666666,0.10409333333333333,0.3046333333333333,0.4871666666666667,15.0
2020-06-25,65.73200225830078,65.73200225830078,62.47666549682617,63.61800003051758,138817500,0.0261540119830372,60.24984119721587,3.1238915076491267,3.452798036820809,-0.3289065291716824,55.84858258589142,63.28010005950928,70.71161753312714,-0.1555804956385269,63.28010005950928,56.510493240356446,0.5912666666666666,0.10409333333333333,0.3046333333333333,0.4871666666666667,15.0
2020-06-26,63.982666015625,66.33333587646484,63.65800094604492,66.31866455078125,132823500,-0.0266131592310482,55.57718348297615,2.8261905242965284,3.327476534315953,-0.5012860100194247,57.18434172365085,63.695899963378906,70.20745820310695,-0.0431789940029174,63.695899963378906,56.796533203125,0.5912666666666666,0.10409333333333333,0.3046333333333333,0.4871666666666667,15.0
2020-06-29,67.29000091552734,67.33333587646484,63.23466873168945,64.60066986083984,135396000,0.0516911080118898,61.63520133542977,2.82457469716865,3.226896166886493,-0.402321469717843,57.62742887030024,64.06673336029053,70.50603785028082,0.0193678076545189,64.06673336029053,57.13714653015137,0.5912666666666666,0.10409333333333333,0.3046333333333333,0.4871666666666667,15.0
2020-06-30,71.98733520507812,72.51266479492188,66.91533660888672,67.0999984741211,253777500,0.0698073149894527,68.25642517209309,3.1658359759680152,3.214684128702798,-0.0488481527347826,57.87712436633245,64.72756671905518,71.5780090717779,0.8743352831693698,64.72756671905518,57.58174659729004,0.5912666666666666,0.10409333333333333,0.3046333333333333,0.4871666666666667,15.0
2020-07-01,74.64199829101562,75.68866729736328,72.03333282470703,72.19999694824219,199903500,0.0368768072658178,71.27378044225037,3.608896016344673,3.2935265062311734,0.3153695101134994,57.91621854329418,65.51646671295165,73.11671488260913,-0.2122883234329284,65.51646671295165,58.15895988464356,0.5912666666666666,0.10409333333333333,0.3046333333333333,0.4871666666666667,15.0
2020-07-02,80.57733154296875,81.86666870117188,79.04000091552734,81.43199920654297,258751500,0.0795173412803385,76.62389563472158,4.388369686124975,3.512495142209934,0.8758745439150406,57.34405038527767,66.66406669616698,75.9840830070563,0.2943820393339786,66.664066696167,58.79435981750488,0.5912666666666666,0.10409333333333333,0.3046333333333333,0.4871666666666667,15.0
2020-07-06,91.43866729736328,91.85266876220705,84.40266418457031,85.11266326904297,308548500,0.1347939370342961,82.90014192162957,5.815489861532754,3.9730940860744974,1.842395775458256,54.39823385529155,68.28380012512206,82.16936639495256,0.1924510582547347,68.28380012512207,59.68229316711426,0.5912666666666666,0.10409333333333333,0.3046333333333333,0.4871666666666667,15.0
2020-07-07,92.65733337402344,95.3000030517578,89.11399841308594,93.6673355102539,322345500,0.0133276885225916,83.4374713765133,6.964546097821909,4.5713844884239805,2.3931616093979287,52.32468864792201,69.75026683807371,87.17584502822541,0.0447158226340429,69.75026683807373,60.56857315063476,0.5912666666666666,0.10409333333333333,0.3046333333333333,0.4871666666666667,15.0
