Date,Close,High,Low,Open,Volume,daily_return,RSI,MACD,MACD_signal,MACD_hist,BB_upper,BB_mid,BB_lower,volume_change,MA_20,MA_50
2020-04-06,34.41600036621094,34.733333587646484,33.19733428955078,34.08000183105469,223527000,0.0754775752334993,46.804934974916065,-2.6762203086195413,-3.1701805127966134,0.4939602041770721,23.86123830507821,33.192867088317875,42.52449587155754,-0.3395207006440003,33.19286708831787,43.17505332946777
2020-04-07,36.36333465576172,37.66666793823242,35.48933410644531,36.33333206176758,268797000,0.05658223700690801,50.211217634961415,-2.240469380989083,-2.9842382864351076,0.7437689054460246,24.590143714892303,32.85993385314942,41.129723991406536,0.20252586935806405,32.859933853149414,43.158293380737305
2020-04-08,36.589332580566406,37.14733123779297,35.55533218383789,36.9466667175293,189840000,0.006214994497730331,50.60651835274257,-1.855508342479503,-2.7584922976439867,0.9029839551644838,25.34433600108426,32.57530040740968,39.8062648137351,-0.2937421176575632,32.57530040740967,43.13421340942383
2020-04-09,38.20000076293945,38.345333099365234,37.14066696166992,37.4726676940918,204750000,0.04402015748241661,53.44353821594088,-1.4042689462786555,-2.4876476273709205,1.083378681092265,25.261513182476836,32.61680049896241,39.97208781544799,0.07853982300884965,32.616800498962405,43.123560104370114
2020-04-13,43.39666748046875,43.46666717529297,38.70199966430664,39.34400177001953,337131000,0.13603839302984921,61.18905534586075,-0.620181829950539,-2.114154467886844,1.493972637936305,24.30570085893787,32.96456718444825,41.62343350995863,0.6465494505494505,32.96456718444824,43.137080078125
2020-04-14,47.32600021362305,49.45866775512695,46.1619987487793,46.597999572753906,458647500,0.09054457315006381,65.81954497879043,0.3146500812698392,-1.6283935580555073,1.9430436393253465,23.22501170034689,33.84730052947998,44.46958935861307,0.36044297320626106,33.84730052947998,43.21617340087891
2020-04-15,48.65533447265625,50.20866775512695,47.33333206176758,49.46666717529297,353655000,0.028088878270565276,67.24341829767722,1.1495262479748476,-1.0728095968494364,2.222335844824284,22.632330159385553,34.84606723785401,47.05980431632246,-0.22891763282259248,34.846067237854,43.149280090332034
2020-04-16,49.680667877197266,50.630001068115234,47.11466598510742,47.79600143432617,309868500,0.021073401625000487,68.33897308696932,1.8723244707073974,-0.48378278333806973,2.356107254045467,23.311547079412055,36.12603397369384,48.940520867975636,-0.12381134156169149,36.12603397369385,42.960146789550784
2020-04-17,50.259334564208984,51.663333892822266,49.84400177001953,51.48533248901367,196923000,0.011647723586206471,68.96974013568436,2.4634437886702116,0.10566253106358653,2.357781257606625,23.463238219909627,37.21353406906128,50.96382991821294,-0.3644949389821811,37.21353406906128,42.98573348999023
2020-04-20,49.75733184814453,51.03799819946289,47.48066711425781,48.8466682434082,221199000,-0.009988248360573104,67.70949267961105,2.8584522252379827,0.6562204698984658,2.202231755339517,24.08251312302886,38.27630062103272,52.470088119036575,0.12327661065492612,38.27630062103272,42.98226676940918
2020-04-21,45.781333923339844,50.22200012207031,44.919334411621094,48.67466735839844,303136500,-0.07990777996173748,58.57955026221555,2.8181831917925564,1.0886130142772839,1.7295701775152725,25.25990469527444,39.1177339553833,52.97556321549216,0.3704243690070932,39.1177339553833,42.900466766357425
2020-04-22,48.807334899902344,48.93333435058594,45.91400146484375,46.93199920654297,212482500,0.06609682849410836,62.701626077753154,2.995907722787109,1.470071955979249,1.5258357668078601,25.622162319043476,39.8747673034668,54.12737228789012,-0.2990533967371135,39.8747673034668,42.84824012756348
2020-04-23,47.04199981689453,48.93333435058594,46.87533187866211,48.50666809082031,198550500,-0.03616946277907396,59.011984684295804,2.960184739334501,1.7680945126502996,1.1920902266842015,25.95824636441106,40.429367256164554,54.90048814791805,-0.0655677526384526,40.429367256164554,42.75657348632812
2020-04-24,48.34333419799805,48.71533203125,46.54533386230469,47.387332916259766,198180000,0.02766324531628772,60.84126573207578,3.002272497921666,2.014930109704573,0.9873423882170931,26.421427832223614,41.08600063323975,55.750573434255884,-0.0018660240090052627,41.08600063323975,42.70038681030273
2020-04-27,53.25,53.29933166503906,49.0,49.17399978637695,310221000,0.10149622245552825,66.84890305503579,3.3924482417274717,2.290433736109153,1.1020145056183188,26.77963507266491,42.03396720886231,57.288299345059706,0.5653496821071753,42.03396720886231,42.69338684082031
2020-04-28,51.27466583251953,53.66666793823242,50.44599914550781,53.042667388916016,228330000,-0.037095477323576875,62.679810683141696,3.501904594691098,2.5327279078255422,0.9691766868655556,27.695158512146193,42.92393379211426,58.15270907208233,-0.26397632655429515,42.923933792114255,42.65217346191406
2020-04-29,53.367332458496094,53.54666519165039,52.21066665649414,52.678001403808594,243240000,0.040812876924676944,65.15885242410172,3.7146896209406037,2.7691202504485544,0.9455693704920494,28.423002578787877,43.84563369750977,59.268264816231664,0.065300223360925,43.84563369750977,42.57498680114746
2020-04-30,52.12533187866211,57.987998962402344,50.900001525878906,57.01266860961914,427078500,-0.023272674923369818,62.50509129354448,3.739991921508981,2.9632945846606398,0.7766973368483412,30.046500278453095,44.84670028686524,59.64690029527739,0.755790577207696,44.846700286865236,42.394266815185546
2020-05-01,46.75466537475586,51.518001556396484,45.5359992980957,50.33333206176758,487977000,-0.1030337133662409,52.54022645824041,3.288765433933179,3.0283887545151478,0.2603766794180311,32.53939391820545,45.66953353881837,58.79967315943129,0.14259322349404147,45.66953353881836,42.13014678955078
2020-05-04,50.74599838256836,50.79999923706055,46.53333282470703,46.733333587646484,288556500,0.08536758793631605,57.91058596677406,3.216158534786942,3.0659427105695065,0.1502158242174354,34.996768864903984,46.60680007934571,58.216831293787436,-0.4086678265573992,46.6068000793457,41.94373344421387
2020-05-05,51.2140007019043,53.26133346557617,50.8120002746582,52.65266799926758,254875500,0.009222447764407393,58.5035163697978,3.159954926630377,3.084745153781681,0.07520977284869579,37.19956466104858,47.44670009613038,57.69383553121217,-0.11672237499415195,47.44670009613037,41.856293487548825
2020-05-06,52.172000885009766,52.6533317565918,50.740665435791016,51.766666412353516,166848000,0.018705825945557253,59.75337970077019,3.1563315453693406,3.0990624320992133,0.05726911327012729,39.22533110369498,48.23713340759278,57.24893571149058,-0.3453745063766427,48.23713340759277,41.83318687438965
2020-05-07,52.00266647338867,53.09333419799805,51.4900016784668,51.81399917602539,172915500,-0.003245695176505081,59.412740106415875,3.1040149654443994,3.1000529387682505,0.0039620266761488665,41.7184540091081,49.00780010223389,56.29714619535967,0.03636543440736473,49.00780010223389,41.83484024047851
2020-05-08,54.62799835205078,54.93333435058594,52.46733474731445,52.917999267578125,241297500,0.05048456274844226,62.94018006167272,3.237080986132156,3.127458548241032,0.10962243789112414,44.141293377972225,49.82919998168945,55.51710658540667,0.3954648368711886,49.829199981689456,42.02206687927246
2020-05-11,54.08599853515625,54.93333435058594,52.33333206176758,52.70066833496094,247794000,-0.0099216488475673,61.7470555680491,3.2612087265069647,3.154208583894219,0.10700014261274582,45.23987051347057,50.36366653442383,55.487462555377085,0.026923196469089028,50.36366653442383,42.213133544921874
2020-05-12,53.96066665649414,56.21933364868164,53.866668701171875,55.133331298828125,238603500,-0.002317270311292141,61.4569368273889,3.232949470365952,3.1699567611885655,0.06299270917738653,45.54067468309103,50.69539985656738,55.85012503004373,-0.03708927576938914,50.695399856567384,42.30085350036621
2020-05-13,52.73066711425781,55.06666564941406,50.88666534423828,54.72200012207031,285982500,-0.02279437261341355,58.5494966977467,3.0758466769105084,3.1511347443329543,-0.07528806742244587,45.76182764447111,50.89916648864746,56.03650533282381,0.19856791706743615,50.89916648864746,42.361453475952146
2020-05-14,53.55533218383789,53.557334899902344,50.93333435058594,52.0,205233000,0.01563919280204029,59.9186117910674,2.983493306655113,3.1176064567973865,-0.13411315014227343,45.857734888614125,51.09289970397949,56.328064519344856,-0.2823581862526553,51.09289970397949,42.43322677612305
2020-05-15,53.27799987792969,53.66999816894531,52.436668395996094,52.689998626708984,157776000,-0.005178425650618879,59.21031533229267,2.8550133789847862,3.0650878412348668,-0.21007446225008053,45.93629651123744,51.243832969665526,56.551369428093615,-0.23123474295069502,51.243832969665526,42.53273345947266
2020-05-18,54.242000579833984,55.64799880981445,53.59199905395508,55.185333251953125,174987000,0.018093785504579962,60.93878074503713,2.7987170428823376,3.011813681564361,-0.21309663868202344,46.047230556424836,51.46806640625,56.88890225607517,0.10908503194402197,51.46806640625,42.679600143432616
2020-05-19,53.867332458496094,54.80466842651367,53.73866653442383,54.34466552734375,144547500,-0.006907343337870575,59.87678471570838,2.6928279602693337,2.9480165373053557,-0.25518857703602205,47.06602569922418,51.87236633300781,56.678706966791445,-0.17395292221707903,51.87236633300781,42.9462801361084
2020-05-20,54.37066650390625,55.06666564941406,54.119998931884766,54.70000076293945,109639500,0.00934395713390801,60.86352993651442,2.619330933807312,2.882279416605747,-0.26294848279843475,47.448262979856345,52.150532913208,56.85280284655966,-0.2414984693612826,52.15053291320801,43.173253479003904
2020-05-21,55.17333221435547,55.5,53.06666564941406,54.400001525878906,183819000,0.01476284478490908,62.44947592614151,2.595928181329519,2.8250091695505013,-0.2290809882209821,48.332780120068705,52.55709953308105,56.781418946093396,0.6765764163462986,52.55709953308106,43.43108009338379
2020-05-22,54.45866775512695,55.45199966430664,54.133331298828125,54.81133270263672,149812500,-0.012953077701596039,60.113693887011294,2.4909991941069833,2.758207174461798,-0.26720798035481463,49.05834170041124,52.862866210937504,56.66739072146377,-0.18499991839798935,52.8628662109375,43.772853469848634
2020-05-26,54.591331481933594,55.63999938964844,54.38066864013672,55.633331298828125,121345500,0.0024360442933191173,60.409717807281346,2.3909852798276674,2.684762795534972,-0.2937775157073048,49.05012830858895,52.92993278503418,56.80973726147941,-0.19001752190237797,52.92993278503418,44.135853424072266
2020-05-27,54.68199920654297,55.180667877197266,52.33333206176758,54.7239990234375,173242500,0.0016608447192643094,60.62480320750398,2.2926118574428855,2.606332607916555,-0.31372075047366943,49.22730183299966,53.10029945373535,56.97329707447105,0.42767964201391884,53.10029945373535,44.63606674194336
2020-05-28,53.72066879272461,54.983333587646484,53.44599914550781,54.23400115966797,108834000,-0.017580381620416863,57.08369605482927,2.112724705954278,2.5076110275240997,-0.3948863215698215,49.2366253634802,53.117966270446786,56.99930717741337,-0.37178232823931767,53.11796627044678,45.13688011169434
2020-05-29,55.66666793823242,55.66666793823242,53.61399841308594,53.91666793823242,176467500,0.03622440280883765,61.93114444507206,2.102947243250668,2.4266782706694134,-0.3237310274187455,49.28343571542971,53.2950330734253,57.30663043142089,0.6214372346876895,53.295033073425294,45.768586807250976
2020-06-01,59.87333297729492,59.93333435058594,56.939998626708984,57.20000076293945,224092500,0.07556883131087,69.8571614419701,2.4068960463197655,2.422721825799484,-0.015825779479718527,50.15806487072336,53.95096645355226,57.743868036381166,0.2698797228951506,53.95096645355225,46.395866813659666
2020-06-02,58.770668029785156,60.57733154296875,58.06666564941406,59.64666748046875,203484000,-0.018416628784101885,65.97937661923484,2.529641682013363,2.44410579704226,0.08553588497110276,50.2980422706218,54.3521999359131,58.4063576012044,-0.09196425583185519,54.352199935913085,47.00124015808105
2020-06-03,58.86399841308594,59.862667083740234,58.67333221435547,59.20800018310547,119242500,0.0015880436011630472,66.15064897930783,2.60442724845241,2.4761700873242902,0.1282571611281198,50.48824418241772,54.73469982147218,58.98115546052663,-0.4139956949932181,54.73469982147217,47.59946678161621
2020-06-04,57.62533187866211,59.71666717529297,57.229331970214844,59.32533264160156,133315500,-0.021042854169221026,61.710284672358235,2.534528840512422,2.4878418379619167,0.04668700255050551,50.75344637083151,55.007366371154795,59.26128637147808,0.11802000125794065,55.00736637115479,48.0786400604248
2020-06-05,59.04399871826172,59.10133361816406,57.746665954589844,58.522666931152344,117178500,0.024618805538279664,64.63801969740366,2.5640516153364814,2.5030837934368297,0.060967821899651664,50.98865973507092,55.35943298339845,59.73020623172598,-0.1210436895934831,55.359432983398435,48.54052001953125
2020-06-08,63.327999114990234,63.33333206176758,60.61066818237305,61.266666412353516,212620500,0.0725560681818036,71.68002392100244,2.8997056544352375,2.5824081656365117,0.3172974887987259,50.17639949867858,55.794433021545416,61.412466544412254,0.8145009536732422,55.79443302154541,49.102866668701175
2020-06-09,62.711334228515625,63.62933349609375,61.595333099365234,62.66733169555664,170823000,-0.009737634144336038,69.53348819599543,3.080444746495438,2.682015481808297,0.3984292646871408,49.88243348380405,56.225699806213385,62.56896612862272,-0.19658264372438217,56.22569980621338,49.671279983520506
2020-06-10,68.336669921875,68.49866485595703,65.5,66.12533569335938,278451000,0.08970205725269786,76.45896205421067,3.6356893924915497,2.8727502639449476,0.7629391285466021,48.706748235389476,56.94449996948242,65.18225170357536,0.6300556716601395,56.94449996948242,50.3685066986084
2020-06-11,64.85600280761719,67.9306640625,64.80000305175781,66.01333618164062,238747500,-0.0509341048991272,66.4011987719448,3.7516177140862723,3.0485237539732126,0.7030939601130597,48.84720509606037,57.550766754150395,66.25432841224041,-0.14258702608358387,57.55076675415039,50.96696006774902
2020-06-12,62.35200119018555,65.8653335571289,60.84000015258789,65.33333587646484,251451000,-0.03860863311078977,60.25992578472549,3.5999418516763484,3.1588073735138402,0.44113447816250817,49.24819036301595,57.990600204467775,66.7330100459196,0.053208934124964635,57.990600204467775,51.57192008972168
2020-06-15,66.05999755859375,66.5893325805664,60.56666564941406,61.18600082397461,235458000,0.059468762792361796,65.36792041489272,3.7358770902689287,3.274221316864858,0.4616557734040705,49.47858493866667,58.62970008850098,67.7808152383353,-0.06360284906403235,58.629700088500975,52.287160034179685
2020-06-16,65.47533416748047,67.52532958984375,64.15933227539062,67.4566650390625,210766500,-0.008850490655781473,63.9716781308869,3.753165145256716,3.3700100825432298,0.3831550627134863,49.798421765925,59.19136676788331,68.58431176984162,-0.10486583594526411,59.1913667678833,52.956653366088865
2020-06-17,66.11933135986328,67.0,65.50466918945312,65.84733581542969,148362000,0.009835722116904755,64.86197774889501,3.7753118003203383,3.4510704260986516,0.32424137422168675,50.27588076938621,59.80396671295167,69.33205265651713,-0.2960835806449317,59.80396671295166,53.59071998596191
2020-06-18,66.9306640625,67.94667053222656,66.2979965209961,66.86666870117188,146278500,0.012270733625858066,66.00182701336495,3.8143613690241622,3.523728614683754,0.29063275434040836,50.75717688480604,60.43196659088135,70.10675629695666,-0.014043353419339155,60.431966590881345,54.202066574096676
2020-06-19,66.72666931152344,67.73133087158203,66.0893325805664,67.51866912841797,130195500,-0.0030478518902198326,65.42713821915737,3.7852141692808985,3.5760257256031833,0.20918844367771516,51.27739232069621,61.00963344573976,70.74187457078331,-0.10994780504311985,61.009633445739745,54.80481330871582
2020-06-22,66.28800201416016,67.2586669921875,66.00133514404297,66.663330078125,95436000,-0.0065740925163715325,64.13393841103586,3.684248297677776,3.597670240018102,0.08657805765967375,52.110353162802774,61.60110015869141,71.09184715458005,-0.26697927347719386,61.60110015869141,55.366573333740234
2020-06-23,66.78533172607422,67.46666717529297,66.267333984375,66.59200286865234,95479500,0.0075025599927995845,64.97907926733869,3.6028312721849645,3.598702446451475,0.004128825733489272,53.05532966345987,62.21080017089844,71.366270678337,0.00045580284169499663,62.21080017089844,55.83434661865235
2020-06-24,64.0566635131836,66.72533416748047,63.542667388916016,66.27400207519531,164394000,-0.040857298187609414,57.03766014279964,3.280313559762746,3.5350246691137297,-0.25471110935098373,54.213033556602944,62.679533386230474,71.14603321585801,0.7217727365560147,62.67953338623047,56.168959884643556
2020-06-25,65.73200225830078,65.73200225830078,62.47666549682617,63.61800003051758,138817500,0.02615401198303724,60.24984119721587,3.1238915076491267,3.452798036820809,-0.3289065291716824,55.84858258589142,63.28010005950928,70.71161753312714,-0.15558049563852694,63.28010005950928,56.510493240356446
2020-06-26,63.982666015625,66.33333587646484,63.65800094604492,66.31866455078125,132823500,-0.026613159231048233,55.577183482976146,2.8261905242965284,3.327476534315953,-0.5012860100194247,57.18434172365085,63.695899963378906,70.20745820310695,-0.04317899400291747,63.695899963378906,56.796533203125
2020-06-29,67.29000091552734,67.33333587646484,63.23466873168945,64.60066986083984,135396000,0.05169110801188981,61.63520133542977,2.82457469716865,3.226896166886493,-0.402321469717843,57.627428870300236,64.06673336029053,70.50603785028082,0.019367807654518954,64.06673336029053,57.13714653015137
2020-06-30,71.98733520507812,72.51266479492188,66.91533660888672,67.0999984741211,253777500,0.0698073149894527,68.25642517209309,3.1658359759680152,3.214684128702798,-0.0488481527347826,57.87712436633245,64.72756671905518,71.5780090717779,0.8743352831693698,64.72756671905518,57.58174659729004
2020-07-01,74.64199829101562,75.68866729736328,72.03333282470703,72.19999694824219,199903500,0.03687680726581788,71.27378044225037,3.608896016344673,3.2935265062311734,0.31536951011349945,57.91621854329418,65.51646671295165,73.11671488260913,-0.21228832343292847,65.51646671295165,58.15895988464356
2020-07-02,80.57733154296875,81.86666870117188,79.04000091552734,81.43199920654297,258751500,0.0795173412803385,76.62389563472158,4.388369686124975,3.512495142209934,0.8758745439150406,57.34405038527767,66.66406669616698,75.9840830070563,0.29438203933397866,66.664066696167,58.79435981750488
2020-07-06,91.43866729736328,91.85266876220703,84.40266418457031,85.11266326904297,308548500,0.1347939370342961,82.90014192162957,5.815489861532754,3.9730940860744983,1.8423957754582556,54.39823385529155,68.28380012512206,82.16936639495256,0.19245105825473474,68.28380012512207,59.68229316711426
2020-07-07,92.65733337402344,95.30000305175781,89.11399841308594,93.6673355102539,322345500,0.013327688522591696,83.4374713765133,6.964546097821909,4.5713844884239805,2.3931616093979287,52.32468864792201,69.75026683807371,87.17584502822541,0.044715822634042945,69.75026683807373,60.56857315063476
2020-07-08,91.05867004394531,94.48400115966797,87.42266845703125,93.66666412353516,244669500,-0.01725350030984496,79.89094905983313,7.657907087411786,5.188689008221542,2.4692180791902443,51.66506113995684,71.16763362884521,90.67020611773358,-0.24097125599705904,71.16763362884521,61.32474655151367
2020-07-09,92.9520034790039,93.90399932861328,90.08533477783203,93.1326675415039,175764000,0.020792456491456113,80.92504280084862,8.264904181341151,5.803932042845464,2.4609721384956877,50.66841730018071,72.39840030670166,94.12838331322261,-0.2816268476454973,72.39840030670166,62.15829330444336
2020-07-10,102.97666931152344,103.2613296508789,91.73400115966797,93.06666564941406,350064000,0.10784776505418647,85.25004639799454,9.44597320531767,6.532340275339906,2.913632929977765,48.97130042233181,74.30443363189697,99.63756684146213,0.991670649279716,74.30443363189697,63.150480041503904
2020-07-13,99.80400085449219,119.66600036621094,98.0739974975586,110.5999984741211,584781000,-0.030809585105470272,79.1345919210109,10.010575404677766,7.227987301207478,2.782588103470288,49.08797598802377,76.17703361511231,103.26609124220084,0.6704973947621007,76.17703361511231,64.10405342102051
2020-07-14,101.12000274658203,106.0,95.4000015258789,103.73332977294922,351271500,0.013185863099901995,79.78244894018822,10.443827131697233,7.87115526730543,2.572671864391803,49.1149499328889,77.93003387451172,106.74511781613455,-0.39931102412698083,77.93003387451172,65.19136016845704
2020-07-15,103.06732940673828,103.33333587646484,97.13333129882812,102.86666870117188,245517000,0.019257581163604875,80.73562722211227,10.819593692631543,8.460842952370653,2.3587507402608896,49.54736174989537,79.80963363647462,110.07190552305386,-0.30106199905201536,79.80963363647462,66.23778678894043
2020-07-16,100.04266357421875,102.11399841308594,97.73332977294922,98.47733306884766,214512000,-0.029346504366899673,74.8340497543466,10.749413596266479,8.918557081149817,1.8308565151166611,50.676949356603444,81.5058002471924,112.33465113778135,-0.12628453426850283,81.50580024719238,67.21436004638672
2020-07-17,100.05599975585938,102.50066375732422,99.33333587646484,100.89666748046875,139950000,0.00013330494375263235,74.84278156469335,10.572992605384641,9.249444185996783,1.3235484193878584,52.07205632227058,83.16206703186035,114.25207774145011,-0.347588946072947,83.16206703186035,68.17204002380372
2020-07-20,109.53333282470703,110.0,99.19999694824219,101.267333984375,256821000,0.09472028755869433,80.12135976225798,11.070307656705708,9.613616880138569,1.4566907765671395,53.102375763703414,85.30240020751954,117.50242465133567,0.8350911039657021,85.30240020751953,69.32265335083008
2020-07-21,104.55733489990234,111.66666412353516,103.86666870117188,109.32866668701172,241608000,-0.045429074387502544,71.62386645845169,10.936838900557376,9.878261284222331,1.0585776163350449,55.225817225341764,87.21586685180664,119.20591647827152,-0.059235810155711555,87.21586685180664,70.32124008178711
2020-07-22,106.15533447265625,108.4280014038086,104.13333129882812,106.5999984741211,212416500,0.015283476518254346,72.62786335609297,10.835108770910907,10.069630781560047,0.7654779893508596,57.645677735703615,89.18436698913574,120.72305624256786,-0.12082174431310222,89.18436698913574,71.36262680053711
2020-07-23,100.87133026123047,112.5999984741211,98.71800231933594,111.93000030517578,364927500,-0.04977615338574293,64.5011026825826,10.210412649382874,10.097787155124614,0.11262549425826052,61.42357115790767,91.02510032653808,120.62662949516849,0.7179809478077268,91.02510032653808,72.30084007263184
2020-07-24,94.46666717529297,97.66666412353516,91.10266876220703,94.40066528320312,290949000,-0.06349339370613127,56.28072613233177,9.093707092619354,9.896971142623562,-0.8032640500042074,65.34411927103515,92.46183357238769,119.57954787374022,-0.20272108843537417,92.46183357238769,73.13556007385255
2020-07-27,102.63999938964844,103.19599914550781,94.19999694824219,95.66666412353516,240730500,0.08652080631985237,62.79688192630618,8.76716705137008,9.671010324372865,-0.903843273002785,70.50538467769844,94.39470024108886,118.28401580447927,-0.17260241485621186,94.39470024108887,74.11725341796875
2020-07-28,98.43267059326172,104.3133316040039,98.29467010498047,100.26667022705078,237130500,-0.040991122577997974,58.004288297737986,8.075792732715243,9.351966806041341,-1.2761740733260982,75.72173979893749,95.95183372497557,116.18192765101365,-0.014954482294516014,95.95183372497559,75.0203468322754
2020-07-29,99.94066619873047,102.32066345214844,99.13333129882812,100.06666564941406,141403500,0.015320072049045619,59.20601836807294,7.562381816453652,8.994049808123805,-1.4316679916701531,80.51273920515996,97.3495002746582,114.18626134415643,-0.403689107896285,97.3495002746582,75.93432014465333
2020-07-30,99.16600036621094,100.8826675415039,98.06666564941406,99.19999694824219,114315000,-0.007751257440881121,58.28335028065829,7.0121591026408225,8.597671667027209,-1.585512564386386,85.56468336177288,98.57570037841798,111.58671739506308,-0.1915688084099757,98.57570037841796,76.84029350280761
2020-07-31,95.38400268554688,101.13666534423828,94.73200225830078,101.0,183123000,-0.03813804798718812,53.869532582936756,6.1994644651260415,8.118030226646976,-1.9185657615209344,89.26987776048884,99.31603393554688,109.36219011060493,0.6019157590867341,99.31603393554687,77.66056022644042
2020-08-03,99.0,100.65399932861328,96.29199981689453,96.61333465576172,132139500,0.03790989277703116,57.2064091204319,5.7805443558030305,7.650533052478187,-1.8699886966751569,90.35168748581708,99.69410057067873,109.03651365554038,-0.27841123179502303,99.69410057067871,78.53709358215332
2020-08-04,99.13333129882812,101.82733154296875,97.46666717529297,99.6673355102539,126225000,0.0013467807962437295,57.32897625679097,5.397091560589772,7.199844754100504,-1.8027531935107328,91.2725596584277,100.01790046691895,108.7632412754102,-0.044759515512015735,100.01790046691895,79.43058685302735
2020-08-05,99.00133514404297,99.98933410644531,97.88733673095703,99.53266906738281,74217000,-0.001331501252462397,57.15445062568427,5.024630656715161,6.764801934623437,-1.740171277908276,92.72504047494482,100.41503372192383,108.10502696890285,-0.4120261437908497,100.41503372192383,80.31878692626952
